id,load_time_sec,init_time_sec,run_time_sec,final_precision,end_condition,n_states,n_obs,n_actions,discount,date,Ind,sigma_m,discount.1,model,precision,timeout,mean_G
3d65a90d07,4.93,9836.4,10000.1,0.963829,  Preset timeout reached,101,101,101,0.99,2017-10-19 07:48:09,151,0.05,0.99,logistic,1e-18,10000,0.117226808895172
3965a90d07,4.84,7393.33,10013,0.0199332,  Preset timeout reached,101,101,101,0.99,2017-10-19 08:52:54,147,0.05,0.99,logistic,1e-18,10000,0.0768652886929724
3765a90d07,4.7,6487.24,10010.6,0.0972676,  Preset timeout reached,101,101,101,0.99,2017-10-19 09:17:10,145,0.05,0.99,logistic,1e-18,10000,0.0728743430474696
3e2c8b3eb9,4.89,9901.82,10000.4,0.687541,  Preset timeout reached,101,101,101,0.99,2017-10-19 09:23:15,168,0.05,0.99,logistic,1e-18,10000,0.111568046777321
3b5033cec3,4.7,7811.99,10006,0.0461172,  Preset timeout reached,101,101,101,0.99,2017-10-19 09:23:41,157,0.05,0.99,logistic,1e-18,10000,0.0834819756532642
3c65a90d07,4.9,10802.64,10802.8,2122.01,  Preset timeout reached,101,101,101,0.99,2017-10-19 09:32:02,150,0.05,0.99,logistic,1e-18,10000,0.154484396179493
3a65a90d07,4.48,2720.52,10033.6,0.0129354,  Preset timeout reached,101,101,101,0.99,2017-10-19 10:29:42,148,0.05,0.99,logistic,1e-18,10000,0.0169543925524587
385033cec3,4.59,4675.35,10054.3,0.0154092,  Preset timeout reached,101,101,101,0.99,2017-10-19 10:31:49,154,0.05,0.99,logistic,1e-18,10000,0.0396775369467585
3e33fb9b49,4.61,3564.52,3576.16,-4.49269e-05,  target precision reached,101,101,101,0.99,2017-10-19 10:32:14,176,0.05,0.99,logistic,1e-18,10000,0.0363880958862336
3d5033cec3,4.78,6206.51,10012.1,0.1664,  Preset timeout reached,101,101,101,0.99,2017-10-19 10:43:43,159,0.05,0.99,logistic,1e-18,10000,0.2
395033cec3,4.54,3496.27,10010.3,0.00687294,  Preset timeout reached,101,101,101,0.99,2017-10-19 11:48:36,155,0.05,0.99,logistic,1e-18,10000,0.0249316645819245
375033cec3,4.29,1941.06,10018.1,0.0105892,  Preset timeout reached,101,101,101,0.99,2017-10-19 12:11:24,153,0.05,0.99,logistic,1e-18,10000,0.00683848713370975
3b2c8b3eb9,4.78,7556.99,10031.6,0.0138713,  Preset timeout reached,101,101,101,0.99,2017-10-19 12:20:26,165,0.05,0.99,logistic,1e-18,10000,0.0643654973949195
3c5033cec3,4.92,10689.77,10689.9,1.18196,  Preset timeout reached,101,101,101,0.99,2017-10-19 12:39:41,158,0.05,0.99,logistic,1e-18,10000,0.158935294053137
3d2c8b3eb9,4.76,7538.29,7552.78,-5.96343e-05,  target precision reached,101,101,101,0.99,2017-10-19 12:58:54,167,0.05,0.99,logistic,1e-18,10000,0.117115883869655
382c8b3eb9,4.83,9385.18,10006.2,0.122194,  Preset timeout reached,101,101,101,0.99,2017-10-19 13:28:16,162,0.05,0.99,logistic,1e-18,10000,0.0996314563157301
3e14dbd602,4.5,4124.02,10024.9,0.0126434,  Preset timeout reached,101,101,101,0.99,2017-10-19 13:28:45,184,0.05,0.99,logistic,1e-18,10000,0.0310467817938746
3a5033cec3,4.99,10908.74,10908.9,155.722,  Preset timeout reached,101,101,101,0.99,2017-10-19 13:40:36,156,0.05,0.99,logistic,1e-18,10000,0.142640024601994
392c8b3eb9,4.69,8685.24,10006.6,0.04556,  Preset timeout reached,101,101,101,0.99,2017-10-19 14:44:54,163,0.05,0.99,logistic,1e-18,10000,0.08452380033996
372c8b3eb9,4.49,3358.5,10026.9,0.0109467,  Preset timeout reached,101,101,101,0.99,2017-10-19 15:07:03,161,0.05,0.99,logistic,1e-18,10000,0.0214590665877504
3b33fb9b49,4.36,2374.58,10000.3,0.00579508,  Preset timeout reached,101,101,101,0.99,2017-10-19 15:14:43,173,0.05,0.99,logistic,1e-18,10000,0.0128032370255971
3a2c8b3eb9,4.75,6132.62,6153.54,-2.06694e-05,  target precision reached,101,101,101,0.99,2017-10-19 15:32:32,164,0.05,0.99,logistic,1e-18,10000,0.0787101126126027
3c2c8b3eb9,4.79,8044.17,10008.8,0.0413132,  Preset timeout reached,101,101,101,0.99,2017-10-19 15:35:50,166,0.05,0.99,logistic,1e-18,10000,0.089090570821631
3833fb9b49,4.18,1660.52,10006.5,0.00831762,  Preset timeout reached,101,101,101,0.99,2017-10-19 16:21:59,170,0.05,0.99,logistic,1e-18,10000,0.00359302347488762
3e8cfbfa6,4.64,8690.61,10004.4,0.460995,  Preset timeout reached,101,101,101,0.99,2017-10-19 16:24:04,192,0.05,0.99,logistic,1e-18,10000,0.126543178702811
3d33fb9b49,4.76,12142,12142.2,14.1346,  Preset timeout reached,101,101,101,0.99,2017-10-19 16:30:14,175,0.05,0.99,logistic,1e-18,10000,0.142529560834455
3933fb9b49,4.34,2207.46,10002.7,0.00599719,  Preset timeout reached,101,101,101,0.99,2017-10-19 17:39:27,171,0.05,0.99,logistic,1e-18,10000,0.0121471296375157
3b14dbd602,4.91,8707.47,8736.85,-0.000113891,  target precision reached,101,101,101,0.99,2017-10-19 17:49:44,181,0.05,0.99,logistic,1e-18,10000,0.148466509080314
3733fb9b49,4.4,2731.32,10002.9,0.00518035,  Preset timeout reached,101,101,101,0.99,2017-10-19 18:01:49,169,0.05,0.99,logistic,1e-18,10000,0.015076079129034
3a33fb9b49,4.59,4167.11,10002.8,0.0125328,  Preset timeout reached,101,101,101,0.99,2017-10-19 18:28:23,172,0.05,0.99,logistic,1e-18,10000,0.0307383533340487
3c33fb9b49,4.79,11369.71,11369.8,1.90424,  Preset timeout reached,101,101,101,0.99,2017-10-19 18:54:45,174,0.05,0.99,logistic,1e-18,10000,0.136039312752614
3e5e6d6521,4.68,7993.93,10002.3,0.055583,  Preset timeout reached,101,101,101,0.99,2017-10-19 19:20:24,200,0.05,0.99,logistic,1e-18,10000,0.083264803084701
3d14dbd602,4.76,7375.4,10004.5,0.031431,  Preset timeout reached,101,101,101,0.99,2017-10-19 19:26:41,183,0.05,0.99,logistic,1e-18,10000,0.066701418324534
3814dbd602,4.86,12047.22,12047.3,435.422,  Preset timeout reached,101,101,101,0.99,2017-10-19 19:52:05,178,0.05,0.99,logistic,1e-18,10000,0.2
3914dbd602,4.16,1673.95,10047.7,0.0256275,  Preset timeout reached,101,101,101,0.99,2017-10-19 20:33:44,179,0.05,0.99,logistic,1e-18,10000,0.00310704274272662
3e57d59ee5,4.61,1393.49,4020.71,-8.3821e-05,  target precision reached,101,101,101,0.99,2017-10-19 20:35:36,208,0.05,0.99,logistic,1e-18,10000,0.2
3a14dbd602,4.68,7175.92,7185.79,-0.000136208,  target precision reached,101,101,101,0.99,2017-10-19 20:37:20,180,0.05,0.99,logistic,1e-18,10000,0.11787230324633
3b8cfbfa6,4.63,6462.06,10003.1,0.025222,  Preset timeout reached,101,101,101,0.99,2017-10-19 20:45:49,189,0.05,0.99,logistic,1e-18,10000,0.0602780568868008
3714dbd602,4.56,4922.56,10016.5,0.0608892,  Preset timeout reached,101,101,101,0.99,2017-10-19 20:57:01,177,0.05,0.99,logistic,1e-18,10000,0.0605713893549064
3d8cfbfa6,4.74,8383.62,10006.6,0.0513506,  Preset timeout reached,101,101,101,0.99,2017-10-19 22:23:07,191,0.05,0.99,logistic,1e-18,10000,0.0855098503526344
388cfbfa6,4.62,3827.68,10004.1,0.0478664,  Preset timeout reached,101,101,101,0.99,2017-10-19 22:47:54,186,0.05,0.99,logistic,1e-18,10000,0.0279301775116073
3c14dbd602,4.9,14929.6,14929.7,3789.65,  Preset timeout reached,101,101,101,0.99,2017-10-19 23:12:12,182,0.05,0.99,logistic,1e-18,10000,0.2
398cfbfa6,4.62,7601.68,10009.6,0.0059178,  Preset timeout reached,101,101,101,0.99,2017-10-19 23:30:05,187,0.05,0.99,logistic,1e-18,10000,0.0728318735449374
3a8cfbfa6,4.53,3109.69,10002.5,0.00604489,  Preset timeout reached,101,101,101,0.99,2017-10-19 23:32:19,188,0.05,0.99,logistic,1e-18,10000,0.019859490140168
378cfbfa6,4.68,8363.69,10003.9,0.0406291,  Preset timeout reached,101,101,101,0.99,2017-10-19 23:52:52,185,0.05,0.99,logistic,1e-18,10000,0.0866785576548859
3b5e6d6521,4.77,12418.68,12418.8,3421.15,  Preset timeout reached,101,101,101,0.99,2017-10-20 00:21:16,197,0.05,0.99,logistic,1e-18,10000,0.2
3d5e6d6521,4.84,11354.11,11354.2,30.3126,  Preset timeout reached,101,101,101,0.99,2017-10-20 01:41:44,199,0.05,0.99,logistic,1e-18,10000,0.141719088787224
385e6d6521,4.51,10781.91,10782,186.441,  Preset timeout reached,101,101,101,0.99,2017-10-20 01:56:15,194,0.05,0.99,logistic,1e-18,10000,0.142669670885421
3c8cfbfa6,4.38,2629.56,10003.6,0.00620154,  Preset timeout reached,101,101,101,0.99,2017-10-20 02:07:06,190,0.05,0.99,logistic,1e-18,10000,0.0155264909999488
395e6d6521,4.56,5360.33,10020.8,0.0832722,  Preset timeout reached,101,101,101,0.99,2017-10-20 02:26:31,195,0.05,0.99,logistic,1e-18,10000,0.0506284769961546
3a5e6d6521,4.65,9106.7,10000.3,0.127442,  Preset timeout reached,101,101,101,0.99,2017-10-20 02:28:29,196,0.05,0.99,logistic,1e-18,10000,0.0992540407086413
375e6d6521,4.62,4472.24,10002.5,0.0200977,  Preset timeout reached,101,101,101,0.99,2017-10-20 02:48:51,193,0.05,0.99,logistic,1e-18,10000,0.0392318966138013
3b57d59ee5,4.73,9366.87,10007.2,0.00538634,  Preset timeout reached,101,101,101,0.99,2017-10-20 03:17:03,205,0.05,0.99,logistic,1e-18,10000,0.10427379359885
3d57d59ee5,4.44,10700.37,10700.5,2737.88,  Preset timeout reached,101,101,101,0.99,2017-10-20 04:48:12,207,0.05,0.99,logistic,1e-18,10000,0.16045187304952
3857d59ee5,4.76,9895.55,10003.1,1.85172,  Preset timeout reached,101,101,101,0.99,2017-10-20 04:51:24,202,0.05,0.99,logistic,1e-18,10000,0.135577425937484
3c5e6d6521,4.54,6858.98,10003.8,0.0318233,  Preset timeout reached,101,101,101,0.99,2017-10-20 05:02:47,198,0.05,0.99,logistic,1e-18,10000,0.075707331951075
3957d59ee5,4.68,7031.05,10006.9,0.0171688,  Preset timeout reached,101,101,101,0.99,2017-10-20 05:23:01,203,0.05,0.99,logistic,1e-18,10000,0.0702899207084388
3a57d59ee5,4.04,4488.89,10002,0.0173753,  Preset timeout reached,101,101,101,0.99,2017-10-20 05:24:36,204,0.05,0.99,logistic,1e-18,10000,0.0393193624253335
3757d59ee5,4.65,9409.03,10001.8,0.477643,  Preset timeout reached,101,101,101,0.99,2017-10-20 05:44:27,201,0.05,0.99,logistic,1e-18,10000,0.124485985718555
38729c8ca5,4.39,6305.53,10025.9,0.0379798,  Preset timeout reached,101,101,101,0.99,2017-10-20 07:47:44,210,0.05,0.99,logistic,1e-18,10000,0.0670746591342297
3c57d59ee5,4.28,7192.27,10010.6,0.297764,  Preset timeout reached,101,101,101,0.99,2017-10-20 07:57:55,206,0.05,0.99,logistic,1e-18,10000,0.2
39729c8ca5,4.31,6805.62,10011.6,0.0254787,  Preset timeout reached,101,101,101,0.99,2017-10-20 08:18:42,211,0.05,0.99,logistic,1e-18,10000,0.0755341776732565
37729c8ca5,4.15,6078.81,10004.7,0.0174482,  Preset timeout reached,101,101,101,0.99,2017-10-20 08:39:47,209,0.05,0.99,logistic,1e-18,10000,0.0649813820523237
