id,load_time_sec,init_time_sec,run_time_sec,final_precision,end_condition,n_states,n_obs,n_actions,discount,date,Ind,sigma_m,discount.1,model,precision,timeout,mean_G
3a7d3ac14e,4.9,4929.44,10236.5,0.750451,  Preset timeout reached,101,101,101,0.99,2017-10-20 06:30:51,154,0.2,0.99,logistic,1e-18,10000,0.0396775369467585
3c6e2d0cc6,4.68,2933.59,10215.7,0.185627,  Preset timeout reached,101,101,101,0.99,2017-10-20 07:36:00,148,0.2,0.99,logistic,1e-18,10000,0.0169543925524587
3d52cefaee,5.04,8157.82,10044,0.539205,  Preset timeout reached,101,101,101,0.99,2017-10-20 07:50:57,165,0.2,0.99,logistic,1e-18,10000,0.0643654973949195
3f7d3ac14e,5.15,6369.52,10210,46.4224,  Preset timeout reached,101,101,101,0.99,2017-10-20 08:01:33,159,0.2,0.99,logistic,1e-18,10000,0.2
3b7d3ac14e,4.8,3612.76,10312.4,0.159834,  Preset timeout reached,101,101,101,0.99,2017-10-20 08:36:50,155,0.2,0.99,logistic,1e-18,10000,0.0249316645819245
4052cefaee,5.09,10655.01,10655.3,16.8197,  Preset timeout reached,101,101,101,0.99,2017-10-20 09:07:50,168,0.2,0.99,logistic,1e-18,10000,0.111568046777321
3e7d3ac14e,5.27,10983.33,10983.6,0.172072,  Preset timeout reached,101,101,101,0.99,2017-10-20 09:08:37,158,0.2,0.99,logistic,1e-18,10000,0.158935294053137
397d3ac14e,4.62,2079.23,10033.4,0.11217,  Preset timeout reached,101,101,101,0.99,2017-10-20 09:21:29,153,0.2,0.99,logistic,1e-18,10000,0.00683848713370975
3a52cefaee,5.14,9990.56,10055.5,7.1299,  Preset timeout reached,101,101,101,0.99,2017-10-20 09:27:46,162,0.2,0.99,logistic,1e-18,10000,0.0996314563157301
403dbf3ef9,4.95,3895.51,3951.91,-0.00204455,  target precision reached,101,101,101,0.99,2017-10-20 10:23:05,176,0.2,0.99,logistic,1e-18,10000,0.0363880958862336
3f52cefaee,5.12,8280.2,8547.36,-0.000374372,  target precision reached,101,101,101,0.99,2017-10-20 10:33:34,167,0.2,0.99,logistic,1e-18,10000,0.117115883869655
3d3dbf3ef9,4.66,2540.88,10175.5,0.0715226,  Preset timeout reached,101,101,101,0.99,2017-10-20 10:48:25,173,0.2,0.99,logistic,1e-18,10000,0.0128032370255971
3c7d3ac14e,5.17,12421.44,12421.7,147.37,  Preset timeout reached,101,101,101,0.99,2017-10-20 11:12:16,156,0.2,0.99,logistic,1e-18,10000,0.142640024601994
3b52cefaee,5.11,9058.07,10110.7,2.79203,  Preset timeout reached,101,101,101,0.99,2017-10-20 11:34:46,163,0.2,0.99,logistic,1e-18,10000,0.08452380033996
3e52cefaee,5.11,8838.79,10377.6,6.31094,  Preset timeout reached,101,101,101,0.99,2017-10-20 12:11:00,166,0.2,0.99,logistic,1e-18,10000,0.089090570821631
3952cefaee,4.78,3437.89,10276.1,0.234889,  Preset timeout reached,101,101,101,0.99,2017-10-20 12:21:06,161,0.2,0.99,logistic,1e-18,10000,0.0214590665877504
3a3dbf3ef9,4.52,1857.65,10028.8,0.198207,  Preset timeout reached,101,101,101,0.99,2017-10-20 12:21:41,170,0.2,0.99,logistic,1e-18,10000,0.00359302347488762
3c52cefaee,5.03,6665.89,6949.75,-0.000188052,  target precision reached,101,101,101,0.99,2017-10-20 13:17:35,164,0.2,0.99,logistic,1e-18,10000,0.0787101126126027
40762b8412,4.88,4208.61,10135.1,0.412781,  Preset timeout reached,101,101,101,0.99,2017-10-20 13:21:00,184,0.2,0.99,logistic,1e-18,10000,0.0310467817938746
3d762b8412,5.26,9229.16,9495.29,-0.000525131,  target precision reached,101,101,101,0.99,2017-10-20 13:36:09,181,0.2,0.99,logistic,1e-18,10000,0.148466509080314
3f3dbf3ef9,5.23,12969.19,12969.5,8.24265,  Preset timeout reached,101,101,101,0.99,2017-10-20 14:19:09,175,0.2,0.99,logistic,1e-18,10000,0.142529560834455
3b3dbf3ef9,4.35,2285.12,10233.7,0.0719861,  Preset timeout reached,101,101,101,0.99,2017-10-20 14:33:07,171,0.2,0.99,logistic,1e-18,10000,0.0121471296375157
393dbf3ef9,4.63,2827.09,10091.8,0.0704746,  Preset timeout reached,101,101,101,0.99,2017-10-20 15:17:25,169,0.2,0.99,logistic,1e-18,10000,0.015076079129034
3e3dbf3ef9,5.48,11996.19,11996.5,0.318108,  Preset timeout reached,101,101,101,0.99,2017-10-20 15:40:36,174,0.2,0.99,logistic,1e-18,10000,0.136039312752614
3a762b8412,5.3,13124.48,13124.9,313.927,  Preset timeout reached,101,101,101,0.99,2017-10-20 16:09:36,178,0.2,0.99,logistic,1e-18,10000,0.2
406efed0ce,4.75,9999.29,10003.3,1204.64,  Preset timeout reached,101,101,101,0.99,2017-10-20 16:16:09,192,0.2,0.99,logistic,1e-18,10000,0.126543178702811
3c3dbf3ef9,4.71,4149.6,10207.8,0.36089,  Preset timeout reached,101,101,101,0.99,2017-10-20 16:16:46,172,0.2,0.99,logistic,1e-18,10000,0.0307383533340487
3d6efed0ce,4.61,6389.81,10067.8,2.66083,  Preset timeout reached,101,101,101,0.99,2017-10-20 16:33:30,189,0.2,0.99,logistic,1e-18,10000,0.0602780568868008
3f762b8412,4.98,8072.04,10331.6,1.57401,  Preset timeout reached,101,101,101,0.99,2017-10-20 17:20:49,183,0.2,0.99,logistic,1e-18,10000,0.066701418324534
3b762b8412,4.45,1767.07,10099.5,0.151413,  Preset timeout reached,101,101,101,0.99,2017-10-20 17:28:06,179,0.2,0.99,logistic,1e-18,10000,0.00310704274272662
39762b8412,4.73,5303.54,10018,4.36364,  Preset timeout reached,101,101,101,0.99,2017-10-20 18:12:37,177,0.2,0.99,logistic,1e-18,10000,0.0605713893549064
3c762b8412,5.08,7325.11,7604.3,-0.00108226,  target precision reached,101,101,101,0.99,2017-10-20 18:32:37,180,0.2,0.99,logistic,1e-18,10000,0.11787230324633
3a6efed0ce,4.73,4282.39,10003.1,0.654987,  Preset timeout reached,101,101,101,0.99,2017-10-20 19:04:58,186,0.2,0.99,logistic,1e-18,10000,0.0279301775116073
4044145e77,4.9,8772.94,10043.6,3.27239,  Preset timeout reached,101,101,101,0.99,2017-10-20 19:13:07,200,0.2,0.99,logistic,1e-18,10000,0.083264803084701
3e762b8412,5.07,14898.04,14898.4,3704.32,  Preset timeout reached,101,101,101,0.99,2017-10-20 19:57:42,182,0.2,0.99,logistic,1e-18,10000,0.2
3d44145e77,4.92,13005.66,13006.1,3075.04,  Preset timeout reached,101,101,101,0.99,2017-10-20 20:18:43,197,0.2,0.99,logistic,1e-18,10000,0.2
3f6efed0ce,5.09,9312.35,10224.6,4.06834,  Preset timeout reached,101,101,101,0.99,2017-10-20 20:20:53,191,0.2,0.99,logistic,1e-18,10000,0.0855098503526344
3b6efed0ce,5,7893.94,10219.8,0.158967,  Preset timeout reached,101,101,101,0.99,2017-10-20 20:27:56,187,0.2,0.99,logistic,1e-18,10000,0.0728318735449374
396efed0ce,4.76,9562.86,10001.8,3.63999,  Preset timeout reached,101,101,101,0.99,2017-10-20 21:08:42,185,0.2,0.99,logistic,1e-18,10000,0.0866785576548859
3c6efed0ce,4.27,3292.51,10236.9,0.102944,  Preset timeout reached,101,101,101,0.99,2017-10-20 21:31:35,188,0.2,0.99,logistic,1e-18,10000,0.019859490140168
40729b1cbd,4.84,1436.48,10955.9,3.30153,  Preset timeout reached,101,101,101,0.99,2017-10-20 22:23:35,208,0.2,0.99,logistic,1e-18,10000,0.2
3a44145e77,4.91,12603.77,12604.3,180.147,  Preset timeout reached,101,101,101,0.99,2017-10-20 22:43:50,194,0.2,0.99,logistic,1e-18,10000,0.142669670885421
3e6efed0ce,4.53,2817.92,10196.8,0.0819431,  Preset timeout reached,101,101,101,0.99,2017-10-20 22:55:45,190,0.2,0.99,logistic,1e-18,10000,0.0155264909999488
3d729b1cbd,4.98,9977.19,10031.2,0.102798,  Preset timeout reached,101,101,101,0.99,2017-10-20 23:15:27,205,0.2,0.99,logistic,1e-18,10000,0.10427379359885
3b44145e77,4.82,5957.52,10144.8,2.31892,  Preset timeout reached,101,101,101,0.99,2017-10-20 23:26:20,195,0.2,0.99,logistic,1e-18,10000,0.0506284769961546
3f44145e77,5.08,12902.14,12902.4,25.7269,  Preset timeout reached,101,101,101,0.99,2017-10-21 00:05:29,199,0.2,0.99,logistic,1e-18,10000,0.141719088787224
3944145e77,4.78,4851.33,10075.8,0.955909,  Preset timeout reached,101,101,101,0.99,2017-10-21 00:05:45,193,0.2,0.99,logistic,1e-18,10000,0.0392318966138013
3c44145e77,5.01,10189.23,10189.5,6.32574,  Preset timeout reached,101,101,101,0.99,2017-10-21 00:30:42,196,0.2,0.99,logistic,1e-18,10000,0.0992540407086413
3a729b1cbd,4.97,11224.02,11224.3,150.049,  Preset timeout reached,101,101,101,0.99,2017-10-21 01:59:24,202,0.2,0.99,logistic,1e-18,10000,0.135577425937484
3e44145e77,4.91,7722.22,10864,4.98095,  Preset timeout reached,101,101,101,0.99,2017-10-21 02:05:58,198,0.2,0.99,logistic,1e-18,10000,0.075707331951075
3b729b1cbd,4.88,7206.47,10202,2.90586,  Preset timeout reached,101,101,101,0.99,2017-10-21 02:25:38,203,0.2,0.99,logistic,1e-18,10000,0.0702899207084388
3f729b1cbd,4.55,10670.69,10671,2592.6,  Preset timeout reached,101,101,101,0.99,2017-10-21 03:11:35,207,0.2,0.99,logistic,1e-18,10000,0.16045187304952
39729b1cbd,4.93,11552.25,11552.6,116.234,  Preset timeout reached,101,101,101,0.99,2017-10-21 03:26:56,201,0.2,0.99,logistic,1e-18,10000,0.124485985718555
3c729b1cbd,4.77,4810.13,10224.7,0.977896,  Preset timeout reached,101,101,101,0.99,2017-10-21 03:30:03,204,0.2,0.99,logistic,1e-18,10000,0.0393193624253335
3e729b1cbd,4.95,7022.19,10032.5,93.011,  Preset timeout reached,101,101,101,0.99,2017-10-21 05:01:50,206,0.2,0.99,logistic,1e-18,10000,0.2
3a7636ac8e,4.7,6651.35,10396.8,3.9395,  Preset timeout reached,101,101,101,0.99,2017-10-21 05:01:58,210,0.2,0.99,logistic,1e-18,10000,0.0670746591342297
3b7636ac8e,4.79,7690.96,10020.4,4.68957,  Preset timeout reached,101,101,101,0.99,2017-10-21 05:21:52,211,0.2,0.99,logistic,1e-18,10000,0.0755341776732565
397636ac8e,4.42,6702.3,10008.7,2.63451,  Preset timeout reached,101,101,101,0.99,2017-10-21 06:22:38,209,0.2,0.99,logistic,1e-18,10000,0.0649813820523237
